-0.84,-0.67,0.7056,0.4489,1
-0.42,-0.11,0.1764,0.0121,1
-0.15,0.1,0.0225,0.01,1
-0.12,-0.16,0.0144,0.0256,1
0.01,0.11,0.0001,0.0121,-1
0.91,0,0.8281,0.0,1
-0.12,-0.35,0.0144,0.1225,1
-0.58,-0.71,0.3364,0.5041,1
0.47,0.38,0.2209,0.1444,-1
-0.17,-0.73,0.0289,0.5329,1
-0.94,-0.84,0.8836,0.7056,1
-0.02,-0.8,0.0004,0.64,1
0.49,-0.56,0.2401,0.3136,1
0.08,0.57,0.0064,0.3249,-1
-0.44,-0.94,0.1936,0.8836,1
0.51,-0.62,0.2601,0.3844,1
0.55,-0.63,0.3025,0.3969,1
-0.18,-0.31,0.0324,0.0961,1
-0.64,-0.96,0.4096,0.9216,1
-0.48,-0.33,0.2304,0.1089,1
-0.7,0.78,0.49,0.6084,-1
0.36,-0.94,0.1296,0.8836,1
-0.57,0.31,0.3249,0.0961,1
-0.54,0.92,0.2916,0.8464,-1
-0.66,-0.58,0.4356,0.3364,1
-0.36,0.94,0.1296,0.8836,-1
-0.96,0.98,0.9216,0.9604,-1
-0.91,0.05,0.8281,0.0025,1
-0.99,0.74,0.9801,0.5476,1
0.14,0.11,0.0196,0.0121,1
0.08,-0.52,0.0064,0.2704,1
-0.15,-0.94,0.0225,0.8836,1
0.49,-0.34,0.2401,0.1156,1
-0.62,0.36,0.3844,0.1296,-1
-0.37,0.32,0.1369,0.1024,-1
-0.1,-0.32,0.01,0.1024,1
-0.05,0.73,0.0025,0.5329,-1
0.74,0.66,0.5476,0.4356,-1
0.32,0.26,0.1024,0.0676,-1
-0.37,-0.16,0.1369,0.0256,1
0.71,0.77,0.5041,0.5929,-1
-0.15,0.16,0.0225,0.0256,-1
0.75,0.76,0.5625,0.5776,-1
0.61,-0.51,0.3721,0.2601,1
0.71,-0.06,0.5041,0.0036,1
0.04,-0.33,0.0016,0.1089,1
-0.13,0.45,0.0169,0.2025,-1
0.59,0.97,0.3481,0.9409,-1
0.97,-0.78,0.9409,0.6084,1
-0.85,-0.8,0.7225,0.64,1
-0.43,-0.49,0.1849,0.2401,1
0.94,0.05,0.8836,0.0025,1
0.2,0.41,0.04,0.1681,-1
-0.07,-0.52,0.0049,0.2704,1
0.97,0.92,0.9409,0.8464,1
-0.34,-0.18,0.1156,0.0324,1
-0.55,-0.69,0.3025,0.4761,1
-0.31,0.51,0.0961,0.2601,-1
-0.79,0.42,0.6241,0.1764,1
0.85,0.92,0.7225,0.8464,-1
-0.62,-0.93,0.3844,0.8649,1
-0.09,0.72,0.0081,0.5184,-1
-0.94,-0.39,0.8836,0.1521,1
0.3,0.09,0.09,0.0081,1
-0.88,0.6,0.7744,0.36,1
0.88,-0.74,0.7744,0.5476,1
0.04,-0.09,0.0016,0.0081,1
-0.67,-0.41,0.4489,0.1681,1
0.57,-0.42,0.3249,0.1764,1
0.26,-0.09,0.0676,0.0081,1
0.34,-0.24,0.1156,0.0576,1
0.54,0.5,0.2916,0.25,-1
0.6,0.67,0.36,0.4489,-1
0.87,0.21,0.7569,0.0441,1
-0.23,-0.37,0.0529,0.1369,1
0.45,0.31,0.2025,0.0961,-1
-0.42,0,0.1764,0.0,1
0.84,0.38,0.7056,0.1444,1
-0.2,0.15,0.04,0.0225,-1
-0.92,0.52,0.8464,0.2704,1
0.91,0.43,0.8281,0.1849,1
0.09,0.68,0.0081,0.4624,-1
0.07,0.45,0.0049,0.2025,-1
0.09,-0.15,0.0081,0.0225,1
0.52,-0.93,0.2704,0.8649,1
0.06,-0.85,0.0036,0.7225,1
0.61,0.23,0.3721,0.0529,1
-0.76,0.03,0.5776,0.0009,1
-0.67,0.67,0.4489,0.4489,-1
-0.07,0.25,0.0049,0.0625,-1
-0.93,0.28,0.8649,0.0784,1
0.7,0.89,0.49,0.7921,-1
-0.2,-0.38,0.04,0.1444,1
0.02,0.71,0.0004,0.5041,-1
0.06,-0.29,0.0036,0.0841,1
0.79,0.91,0.6241,0.8281,-1
0.98,-0.16,0.9604,0.0256,1
-0.7,-0.16,0.49,0.0256,1
-0.09,-0.58,0.0081,0.3364,1
-0.77,-0.16,0.5929,0.0256,1
0.13,-0.52,0.0169,0.2704,1
0.62,-0.01,0.3844,0.0001,1
0.25,-0.79,0.0625,0.6241,1
-0.3,-0.88,0.09,0.7744,1
-0.78,-0.49,0.6084,0.2401,1
-0.4,0.42,0.16,0.1764,-1
0.5,-0.35,0.25,0.1225,1
-0.06,-0.01,0.0036,0.0001,1
-0.03,-0.99,0.0009,0.9801,1
-0.29,-0.04,0.0841,0.0016,1
0.89,-0.71,0.7921,0.5041,1
-0.28,0.4,0.0784,0.16,-1
-0.14,-0.63,0.0196,0.3969,1
0.93,-0.88,0.8649,0.7744,1
-0.96,-0.53,0.9216,0.2809,1
-0.97,-0.33,0.9409,0.1089,1
-0.35,-0.77,0.1225,0.5929,1
-0.38,-0.61,0.1444,0.3721,1
-0.52,0.5,0.2704,0.25,-1
-0.31,-0.89,0.0961,0.7921,1
0.91,-0.92,0.8281,0.8464,1
-0.25,0.58,0.0625,0.3364,-1
0,-0.13,0.0,0.0169,1
0.97,0.49,0.9409,0.2401,1
0.66,0.46,0.4356,0.2116,-1
0.13,0.87,0.0169,0.7569,-1
-0.92,-0.23,0.8464,0.0529,1
0.75,-0.02,0.5625,0.0004,1
0.25,0.21,0.0625,0.0441,-1
0.4,0.4,0.16,0.16,-1
0.03,0.22,0.0009,0.0484,-1
-0.19,0.74,0.0361,0.5476,-1
0.24,-0.95,0.0576,0.9025,1
-0.69,0.3,0.4761,0.09,1
-0.56,-0.36,0.3136,0.1296,1
-0.38,-0.9,0.1444,0.81,1
0.87,0.05,0.7569,0.0025,1
-0.31,-0.64,0.0961,0.4096,1
0.84,0.73,0.7056,0.5329,-1
0.04,-0.82,0.0016,0.6724,1
-0.66,0.82,0.4356,0.6724,-1
-0.67,0.85,0.4489,0.7225,-1
-0.86,-0.03,0.7396,0.0009,1
-0.38,-0.94,0.1444,0.8836,1
0.45,-0.41,0.2025,0.1681,1
0.7,0.04,0.49,0.0016,1
-0.61,-0.27,0.3721,0.0729,1
0.76,-0.42,0.5776,0.1764,1
-0.76,-0.71,0.5776,0.5041,1
0.11,0.68,0.0121,0.4624,-1
0.09,-0.44,0.0081,0.1936,1
0.41,-0.67,0.1681,0.4489,1
-0.59,0.24,0.3481,0.0576,1
0.31,-0.2,0.0961,0.04,1
0.93,0.49,0.8649,0.2401,1
0.72,0.47,0.5184,0.2209,-1
0.94,0.5,0.8836,0.25,1
0.13,0,0.0169,0.0,1
0.73,0.25,0.5329,0.0625,1
-1,1,1.0,1.0,-1
-0.29,-0.99,0.0841,0.9801,1
-0.56,-0.94,0.3136,0.8836,1
0.66,0.41,0.4356,0.1681,1
0.55,0.61,0.3025,0.3721,-1
-0.54,-0.67,0.2916,0.4489,1
0.33,-0.06,0.1089,0.0036,1
-0.12,0.08,0.0144,0.0064,-1
0.49,0.52,0.2401,0.2704,-1
-0.49,-0.09,0.2401,0.0081,1
-0.83,0.41,0.6889,0.1681,1
-0.78,-0.7,0.6084,0.49,1
0.61,-0.06,0.3721,0.0036,1
0.96,0.38,0.9216,0.1444,1
0.14,-0.8,0.0196,0.64,1
-0.02,0.41,0.0004,0.1681,-1
0.24,0.8,0.0576,0.64,-1
0.34,-0.01,0.1156,0.0001,1
-0.74,0.97,0.5476,0.9409,-1
0.7,0.34,0.49,0.1156,1
-0.03,0.02,0.0009,0.0004,-1
-0.75,-0.81,0.5625,0.6561,1
-0.85,-0.88,0.7225,0.7744,1
-0.77,-0.16,0.5929,0.0256,1
0.71,0.74,0.5041,0.5476,-1
0.89,0.23,0.7921,0.0529,1
-0.94,-0.6,0.8836,0.36,1
-0.66,-0.84,0.4356,0.7056,1
-0.64,-0.69,0.4096,0.4761,1
0.61,0.89,0.3721,0.7921,-1
-0.23,-0.04,0.0529,0.0016,1
-0.49,0.43,0.2401,0.1849,-1
-0.64,-0.33,0.4096,0.1089,1
-0.88,0.79,0.7744,0.6241,-1
0.94,0.44,0.8836,0.1936,1
0.51,-0.54,0.2601,0.2916,1
0.2,-0.59,0.04,0.3481,1
-0.43,0.77,0.1849,0.5929,-1
-0.55,-0.82,0.3025,0.6724,1
-0.3,0.31,0.09,0.0961,-1
-0.12,0.38,0.0144,0.1444,-1
0.7,0.33,0.49,0.1089,1
-0.61,-0.6,0.3721,0.36,1
-0.59,-0.58,0.3481,0.3364,1
-0.72,-0.12,0.5184,0.0144,1
0.85,0.08,0.7225,0.0064,1
0.5,-0.03,0.25,0.0009,1
0.68,-0.5,0.4624,0.25,1
-0.6,0.5,0.36,0.25,-1
0.49,0.15,0.2401,0.0225,1
-0.91,0.35,0.8281,0.1225,1
0.5,0.76,0.25,0.5776,-1
-0.56,0.4,0.3136,0.16,-1
0.06,0.81,0.0036,0.6561,-1
0.54,-0.78,0.2916,0.6084,1
-0.73,-0.84,0.5329,0.7056,1
0.92,0.45,0.8464,0.2025,1
-0.97,0.38,0.9409,0.1444,1
-0.3,-0.55,0.09,0.3025,1
-0.18,0.77,0.0324,0.5929,-1
0.87,0.04,0.7569,0.0016,1
0.52,0.35,0.2704,0.1225,1
-0.71,-0.13,0.5041,0.0169,1
-0.9,0.25,0.81,0.0625,1
0.74,-0.07,0.5476,0.0049,1
-0.85,-0.05,0.7225,0.0025,1
-0.53,-0.82,0.2809,0.6724,1
-0.57,0.21,0.3249,0.0441,1
-0.24,0.16,0.0576,0.0256,-1
-0.64,0.61,0.4096,0.3721,-1
-0.35,-0.32,0.1225,0.1024,1
0.29,0.76,0.0841,0.5776,-1
-0.87,0.76,0.7569,0.5776,-1
-1,0.38,1.0,0.1444,1
0.17,-0.46,0.0289,0.2116,1
0.51,-0.25,0.2601,0.0625,1
-0.12,0.88,0.0144,0.7744,-1
0.37,-0.91,0.1369,0.8281,1
-0.43,0.99,0.1849,0.9801,-1
-0.23,0.43,0.0529,0.1849,-1
0.82,-0.86,0.6724,0.7396,1
0.01,1,0.0001,1.0,-1
-0.3,0.9,0.09,0.81,-1
0.56,-0.24,0.3136,0.0576,1
0.32,-0.26,0.1024,0.0676,1
0.71,0.58,0.5041,0.3364,1
0.25,-0.6,0.0625,0.36,1
0.29,-0.66,0.0841,0.4356,1
0.93,0.83,0.8649,0.6889,1
0.31,-0.54,0.0961,0.2916,1
-0.82,0.1,0.6724,0.01,1
0.59,0.45,0.3481,0.2025,-1
-0.54,0.02,0.2916,0.0004,1
0.14,0.25,0.0196,0.0625,-1
0.72,0.2,0.5184,0.04,1
-0.44,0.72,0.1936,0.5184,-1
0.26,0.82,0.0676,0.6724,-1
0.14,-0.91,0.0196,0.8281,1
-0.68,0.87,0.4624,0.7569,-1
0.67,0.32,0.4489,0.1024,1
0.86,0.2,0.7396,0.04,1
0,-0.34,0.0,0.1156,1
-0.23,-0.33,0.0529,0.1089,1
-0.95,-0.68,0.9025,0.4624,1
0.99,0.48,0.9801,0.2304,1
0.81,0.61,0.6561,0.3721,-1
0.83,-0.03,0.6889,0.0009,1
-0.91,-0.55,0.8281,0.3025,1
-0.84,0.1,0.7056,0.01,1
-0.28,0.76,0.0784,0.5776,-1
-0.88,-0.32,0.7744,0.1024,1
-0.08,-0.24,0.0064,0.0576,1
-0.97,0.48,0.9409,0.2304,1
-0.93,-0.33,0.8649,0.1089,1
0.56,-0.2,0.3136,0.04,1
-0.51,-0.22,0.2601,0.0484,1
0.22,-0.06,0.0484,0.0036,1
-0.54,0.55,0.2916,0.3025,-1
0.47,0.92,0.2209,0.8464,-1
-0.21,1,0.0441,1.0,-1
-0.46,-0.62,0.2116,0.3844,1
0.39,-0.05,0.1521,0.0025,1
0.66,-0.13,0.4356,0.0169,1
-0.79,0.09,0.6241,0.0081,1
-0.02,0.89,0.0004,0.7921,-1
0.45,0.54,0.2025,0.2916,-1
-0.39,0.62,0.1521,0.3844,-1
0.15,0.92,0.0225,0.8464,-1
0.67,-0.68,0.4489,0.4624,1
0.72,-0.27,0.5184,0.0729,1
-0.39,0.16,0.1521,0.0256,-1
-0.69,1,0.4761,1.0,-1
0.6,-0.14,0.36,0.0196,1
-0.4,-0.92,0.16,0.8464,1
0.98,-0.45,0.9604,0.2025,1
-0.7,-0.15,0.49,0.0225,1
0.81,-0.61,0.6561,0.3721,1
-0.14,-0.78,0.0196,0.6084,1
-0.84,0.62,0.7056,0.3844,1
-0.04,-0.62,0.0016,0.3844,1
0.44,-0.92,0.1936,0.8464,1
0.25,0.79,0.0625,0.6241,-1
-0.39,0.6,0.1521,0.36,-1
0.98,-0.15,0.9604,0.0225,1
0.93,-0.99,0.8649,0.9801,1
0.99,0.69,0.9801,0.4761,1
0.17,0.78,0.0289,0.6084,-1
0.65,-0.92,0.4225,0.8464,1
-0.67,-0.2,0.4489,0.04,1
0.38,0.41,0.1444,0.1681,-1
0.7,1,0.49,1.0,-1
-0.69,-0.98,0.4761,0.9604,1
-0.05,0.91,0.0025,0.8281,-1
0.97,-0.14,0.9409,0.0196,1
-0.87,0.44,0.7569,0.1936,1
0.4,0.17,0.16,0.0289,-1
-0.64,-0.43,0.4096,0.1849,1
0.85,0.46,0.7225,0.2116,1
-0.36,-0.62,0.1296,0.3844,1
-0.71,-0.82,0.5041,0.6724,1
-0.85,-0.1,0.7225,0.01,1
0.95,0.98,0.9025,0.9604,-1
0.53,0.68,0.2809,0.4624,-1
0.7,-0.65,0.49,0.4225,1
-0.66,0.32,0.4356,0.1024,1
-0.92,0.98,0.8464,0.9604,-1
-0.18,0.1,0.0324,0.01,1
0.48,0.85,0.2304,0.7225,-1
-0.34,-0.89,0.1156,0.7921,1
-0.79,0.13,0.6241,0.0169,1
-0.66,-0.6,0.4356,0.36,1
0.94,0.23,0.8836,0.0529,1
-0.94,-0.11,0.8836,0.0121,1
0.14,-0.01,0.0196,0.0001,-1
0.99,0.14,0.9801,0.0196,1
